,time,content_x,English,sentiment,sub,pol,rea,div
2921,2017/2/14,"我無鍾意著黑色衫嫁啦,我點解要去你到玩 ",I don't like to be married in black. Why should I go to play with you,0.406198204,0.3416666666666667,0.04166666666666667,176.57297720797717,16.0
2922,2017/2/14,攬炒一齊無得玩 ,You can't have fun together,0.618328989,0.2,0.3,182.79140316205536,5.0
2923,2017/2/14,"執柒左佢啦, 上次集會係隔離嘈住晒",I picked him up. The last meeting was blocked by neighbors,0.925967753,0.06666666666666668,0.0,187.84114583333331,11.0
2924,2017/2/14, 後悔上年去咗,I regret that I went last year,0.910660803,0.06666666666666668,0.0,191.72000000000003,7.0
2925,2017/2/14,有公司醫保既好claim 盡佢,"If you have a company, claim will do his best",0.2468429060000001,0.3,1.0,174.4253373015873,10.0
2926,2017/2/14,拋圈變拋火魔法 ,Terrorizing circle changes Threat Fire Magic,0.623447061,1.0,0.5,186.2969230769231,6.0
2927,2017/2/14,一齊去支持下佢   ,Let's support it together,0.467464179,0.0,0.0,189.75185064935062,4.0
2928,2017/2/14,甘我刀吾能去挽la-.-,Then I can't lift La --,0.642298818,0.0,0.0,189.0691666666667,6.0
2929,2017/2/14,我地支持所有人士 包括黑警   ,"We support everyone in the world, including the black police",0.240265772,0.43333333333333335,-0.16666666666666666,185.53590196078432,10.0
2930,2017/2/14,等睇戲，唔好認低威呀 ,Wait for the movie. Don't give up,0.3139171,0.0,0.0,178.8231851851852,7.0
2931,2017/2/14,a for apple b for boy,A is apple and B is boy,0.015322256999999999,0.0,0.0,175.96117647058827,7.0
2932,2017/2/14,贏咗就係革命派nation father,"If you win, you are the revolutionary nation father",0.575496197,0.4,0.8,169.58646179401995,9.0
2933,2017/2/14,全球核戰 終極攬炒,How will global nuclear war end,0.293743521,0.0,0.0,183.0430769230769,6.0
2934,2017/2/14,然後佢哋話細細個就淨係掛住玩電話，早十年就掛住打機，再早十年就掛住睇電視 ,"Then they said that they just wanted to play the phone when they were young, they wanted to play games ten years ago, and they wanted to watch TV ten years earlier",0.7139118309999999,0.225,0.025,183.7092249417249,32.0
2935,2017/2/14,炒,fry,0.4420474170000001,0.0,0.0,177.62000000000003,1.0
2936,2017/2/14,得14隻，睇嚟兒登都係mon po sir多,14. It seems that Erden is a teacher of mon Po,0.050019145,0.0,0.0,188.92819444444447,11.0
2937,2017/2/14,btw妹妹多謝你啊！你好叻女好識諗 ,"Thank you, sister btw. You are a strong woman",0.636071861,0.7333333333333333,0.4333333333333333,176.86915057915058,9.0
2938,2017/2/14,如果連呢樣都唔肯做就只係純粹係懶 ,"If you don't even want to do this, you're just lazy",0.254911393,1.0,-0.25,174.7258472400514,11.0
2939,2017/2/14, 可以整張最後的晚餐嘅橫向picture ,You can get a horizontal picture of the last dinner,0.867268562,0.06666666666666668,0.0,179.63428571428574,10.0
2940,2017/2/14,    搵人呀！！！！,Looking for someone!!!!,0.647022247,0.0,0.0,176.1545098039216,3.0
2941,2017/2/14,推，大家記住！,"Push, remember!",0.504400611,0.0,0.0,198.915,2.0
2942,2017/2/14,男寶？,Man Bao?,0.599837661,0.0,0.0,163.66500000000005,2.0
2943,2017/2/14,聰明的你會諗到target 的咩,"Smart, would you think of target",0.89029938,0.6428571428571429,0.21428571428571427,176.57297720797717,6.0
2944,2017/2/14,有心走資就去排櫃台啦,"If you want to get rid of money, I will go to the counter",0.89029938,0.0,0.0,178.29888213530654,14.0
2945,2017/2/14,唔係話怪責手足，只係經一事長一智   ,It's not to say that it's just a matter of wisdom,0.89029938,0.0,0.0,178.4342134442135,11.0
2946,2017/2/14,咁銀行存款會唔會下跌?,Will bank deposits fall?,0.89029938,0.0,0.0,184.71833333333333,4.0
2947,2017/2/14,依家仲係中銀戶口放錢既人就算鳩數啦,Now it is still the bank account of the people who put money,0.89029938,0.0,0.0,181.145,13.0
2948,2017/2/14,"今朝一班公公婆婆去中銀提款, 搵唔到提款機, 原來封左  冇錢開飯","This morning, a group of grandparents went to the Bank of China to withdraw money. They couldn't find the ATM. They had no money to eat",0.89029938,0.0,0.0,181.913512864494,26.0
2949,2017/2/14,部機有design 過,This machine has been designed,0.89029938,0.0,0.0,189.55076923076922,5.0
2950,2017/2/14,死既係國企，我係樂見的,The dead are state-owned enterprises. I saw them in the cinema,0.89029938,0.4,-0.2,190.63103846153842,11.0
2951,2017/2/14,用銀通機就禁到啦,It's forbidden to use bank access,0.43159312,0.0,0.0,187.05625000000003,6.0
2952,2017/2/14,保誠agent投晒降﹖,Prudential agent down?,0.89029938,0.2888888888888889,-0.1555555555555556,183.60759210526317,3.0
2953,2017/2/14,你前公司仲勁過佢d非預期..,Your former company is better than him,0.89029938,0.25,0.25,182.02625000000003,7.0
2954,2017/2/14,身故果一PART 應該係FIX死唔係你地講果D 10?%,Which part of the death should be fix died in your place to say those 10? %,0.695938587,0.0,0.0,180.6228278322926,17.0
2955,2017/2/14,唔駛核保多數無 fix 死,No nuclear guarantee. Most of them don't die with fix,0.709355414,0.5,0.5,181.6947077922078,10.0
2956,2017/2/14,"我前公司既儲蓄單, 唔使講一定勁.... 我太熟, 所以要講下其他單....","The deposit slip of my former company, needless to say, must be powerful I'm too familiar, so I'm going to talk about the other sheets",0.610162497,0.575,0.009999999999999998,181.6947077922078,25.0
2957,2017/2/14,[],[],0.254283965,0.0,0.0,0.0,1.0
2958,2017/2/14,[],[],0.254283965,0.0,0.0,0.0,1.0
2959,2017/2/14,"市面大約60間人壽保險公司,你以前個老細D野真係好癡線,除左D4線公司仔,但個D真係唔會敢用佢","About 60 life insurance companies in the market, your former boss is really crazy about some things, except for the children of D4 line company, but he will not dare to use him",0.635591209,0.45,-0.3,181.84114583333331,33.0
2960,2017/2/14,[],[],0.167848617,0.0,0.0,0.0,1.0
2961,2017/2/14,人棄我取...,People give up and take,0.695938587,0.0,0.0,183.55684210526317,5.0
2962,2017/2/14,一定。。,certain..,0.37275484200000003,0.5714285714285714,0.21428571428571427,181.87412698412697,1.0
2963,2017/2/14,"點解唔用 Excel? 係啦, CFP 考完未?","Why not use excel? Yes, have you finished the CFP?",0.8020806909999999,0.0,0.0,185.85742618741975,10.0
2964,2017/2/14,"今個月尾出exam one, pass就6月考埋exam two就會考完","Exam one will be released at the end of this month, and pass will take exam two in June",0.622187495,0.0,0.0,185.92882779198638,19.0
2965,2017/2/14,咁都好快啦.,"That's fast, too",0.714177072,0.6,0.2,177.765,3.0
2966,2017/2/14,"如果個客錢多接受風險高就唔會比保險佢了,其實堆105月供版都係FOR少部份人用","If a guest has more money and accepts higher risk, he will not be insured. In fact, the stack of 105 month edition is for less for people",0.5078828329999999,0.3555555555555556,0.19444444444444445,186.0813266779949,28.0
2967,2017/2/14,咁。個客錢多接受風險高，你會比乜佢?,"Well, if you accept more money, what will you give him?",0.537332952,0.5,0.5,175.67338095238094,11.0
2968,2017/2/14,炒股吧BABY~,"Stock market, baby~",0.50353837,0.0,0.0,183.37941176470588,3.0
2969,2017/2/14,"我無時間幫人睇個市...幫人炒股, 好困身....",I don't have time to help people watch the stock market... Help people to speculate in the stock market,0.537332952,0.0,0.0,190.2010980392157,19.0
2970,2017/2/14,客底問題同公司支援問題,Guest in question and company support problem,0.717679381,0.0,0.0,179.78923076923076,7.0
2971,2017/2/14,"倘若受保人不幸身故，我們將提供一筆相等於保證現金價值及紅利之面值(如適用)的身故賠償 <----同其他儲蓄單不同, 市面上身故, 會賠保費既101%, 進升身故, 似乎高過101%(generate過proposal 出來看)","If the insured dies unfortunately, we will provide a photo to ensure that the cash value is sharper than the red face value (if applicable) < --- if it is inconsistent with other savings certificates, 101% of the premium will be paid if the insured dies, which seems to be higher than 101% of the premium. I generaterecommended that we read)",0.430603355,0.46875,-0.09375,185.6639722207468,61.0
2972,2017/2/14,做你老母真係慘,It's miserable to be your mother,0.256083131,1.0,-1.0,183.0806695156695,6.0
2973,2017/2/14,其他儲蓄101身故都係連利息比，超過101%,"Other savings 101 deaths are even interest ratio, more than 101%",0.49589496899999996,0.4375,0.1875,189.58836182336185,11.0
2974,2017/2/14,通常第一年無息，但進升有。,"Usually the first year is not good, but the promotion has.",0.5078828329999999,0.3944444444444444,-0.11666666666666665,176.43620471014492,11.0
2975,2017/2/14,"保x 啲單,, 行內出左名",It's famous for keeping x order,0.6104706529999999,1.0,0.5,185.55503846153846,6.0
2976,2017/2/14,"都係睇供求....保證回報高, 就回報一定低....回報高, 就非保證大....我都想又高保證又回報高....  ""歸原紅利#6的面值一經公佈即可獲保證派發""<----佢有句咁既野, 歸原紅利公佈就變保證派發. 但係歸原紅利....","It depends on the supply and demand. If the profit is high, the profit will be guaranteed. If the profit is high, the guarantee will be big. I also want to ensure that the profit is high“ As soon as the face value of GUI reducing red sharpness 6 is announced, it can be guaranteed to be distributed. < --- he has a sentence like this, the release of GUI reducing red sharp will become guaranteed distribution But it's fast",0.770153165,0.38375,0.06937499999999999,185.54714285714286,80.0
2977,2017/2/14,"我睇緊保誠隻進* 都唔知邊度睇起, 個proposal有幅圖, 個回報有+-1%, 但揾唔到預計回報既回報率.... 佢既回報就係果個column既數字﹖","I'm reading Prudential, but I don't know where * is. A recommendation book has a picture, and the profit is + - 1%, but I can't find the profit margin of the expected profit His profit is in that column number?",0.386962473,0.4,-0.1,183.40303946388684,41.0
2978,2017/2/14,點解宜家成日係吹水台見到波台ching啲post嘅  以前hkg+個陣都唔覺 ,Why is it so often that you don't feel it when you see the previous HKG + of the Ping table post,0.222001225,0.16666666666666666,-0.16666666666666666,181.51008036529686,22.0
2979,2017/2/14,計劃書有一版係全細字條款 .. 裡面有一句 * 非保證紅利可能為零 .  咁你話會唔會,One version of the plan is in small print There is a * non guaranteed red sharpness may be zero You said yes,0.7265182729999999,0.2,-0.125,182.9400376196991,23.0
2980,2017/2/14,[],[],0.20358246600000002,0.0,0.0,0.0,1.0
2981,2017/2/14,最近發覺保誠更美好計劃回報只有預期一半 點算,"Recently, I found that Prudential has a better dream, and the planned profit is only half of the estimated period",0.303809375,0.4791666666666667,0.08333333333333334,184.69159574468085,20.0
2982,2017/2/14,可以影張單來看看嗎？,Can I have a look at it?,0.55215919,0.0,0.0,171.04109477124183,7.0
2983,2017/2/14,你選擇佢既時候應該知道會有機會有變架.,"When you choose him, you should know that there will be opportunities for change",0.208980516,0.0,0.0,178.91696743554954,14.0
2984,2017/2/14,點知點算呀?,Who knows what to do?,0.7560369370000001,0.0,0.0,179.44220588235294,5.0
2985,2017/2/14,當初你買離做咩?,What did you buy it for?,0.173396572,0.0,0.0,163.5734210526316,6.0
2986,2017/2/14,"可以點算.. 唔係斬立決，長痛不如短痛 就係咬緊牙關供到期滿""當""買個保障囉~~  保證回報都會增張架， 即使非保證派得一半都係叫做增長, 總有一日會上返岸只係暫時天氣不似預期啫.","What can be done It's not the long-term pain is better than the short-term pain. It's the guarantee that the profit will increase. Even if half of the guaranteed payout is called growth, it will come back to shore one day, but the weather is not like the estimated period",0.221328065,0.2222222222222222,0.11111111111111112,185.29956723078217,50.0
2987,2017/2/14,似乎身同感受,It seems that body and feeling,0.588387191,0.0,0.0,188.90000000000003,6.0
2988,2017/2/14,UM...保記既紅利結構係特別.  不過傳統人壽離講呢....   真係幾需要冒險...,"Um... Keep in mind that the red sharp structure is special But for traditional life, this I really need to take risks",0.683453619,0.4542857142857143,0.08642857142857144,184.71229166666663,22.0
2989,2017/2/14,希望啦 養老算,I hope I can support myself,0.86140728,0.0,0.0,186.59272727272733,6.0
2990,2017/2/14,醫保係香港嘅保障性未必及得上一份危疾， 而理賠占比中，癌症大概占咗7成， 危疾+癌症護係幾多人嘅選擇，無論保障度還是划算度都係非常高，癌護一般百幾二百蚊就可以有2-3百萬嘅治療保障額度。,"The security of Hong Kong may not be comparable to that of a critical disease. Cancer accounts for about 70% of the total compensation. The choice of critical illness plus cancer care is very high both in terms of security and cost-effectiveness. Generally, cancer care can cover 2-3 million of the treatment coverage for more than 200 yuan.",0.200116128,0.6753333333333332,0.12633333333333333,182.24641763625232,58.0
2991,2017/2/14,知唔知aia有無普通住院?保費几錢?e保真係好貴，我睇左恆生對比左,Do you know if AIA is hospitalized? How much is the premium? E-insurance is very expensive. I saw Mr. Hang Seng and gave it to me,0.447239161,0.5549999999999999,-0.225,181.94152534965042,26.0
2992,2017/2/14,因為呢到人流少,Because there are few guests here,0.8306720259999999,0.1,-0.2,193.73428571428573,6.0
2993,2017/2/14,[],[],0.350803792,0.0,0.0,0.0,1.0
2994,2017/2/14,"我問了好幾間晤同公司的 agent , 都話如果同樣係 基本計劃，自願醫保係比傳統 plan 比較可取。如係之前買落比較好的舊 plan 就另計  其實就選保險公司，都很難決擇。  不過買保險，都係保險公司好過銀行，銀行應該價錢比較貴","If you are willing to buy insurance company, it is better to choose insurance company than insurance company",0.651106417,0.625,0.375,174.81115384615384,18.0
2995,2017/2/14,个人認為買住院保險，个agent最重要.,"People think that to buy hospitalization insurance, an agent is the most important",0.610232115,0.75,0.45,177.63450000000003,13.0
2996,2017/2/14,挽你老母呀！死返5p啦垃圾！ ,Mention your mother! Dead back to 5p garbage!,0.216819912,0.2,-0.1,180.02342105263162,8.0
2997,2017/2/14,有些事情就不要..,Sometimes you don't need to shave,0.8793845770000001,0.0,0.0,180.78958333333333,6.0
2998,2017/2/14,唔介意可以瞭解下大X會人壽，價錢因年紀唔同會變,"Don't mind if you can understand big X life, the price will change due to age difference",0.661282241,0.2375,-0.0625,184.09390873015877,17.0
2999,2017/2/14,35歲,35 years old,0.327328652,0.2,0.1,180.44000000000003,3.0
3000,2017/2/14,我考慮緊買危疾(約$6000)好定醫保(約6000)好?經濟又開始差，煩惱中。。。,I'm thinking about buying critical illness (about $6000) or Medicare (about 6000)? The economy is getting worse again...,0.479209512,0.7,-0.2,178.62822110867523,18.0
3001,2017/2/14,３５歲買份標準房級既醫保連埋超支賠償 大概都係3500蚊有找 (冇話邊間，大概保費),"35 years old to buy a standard room level insurance plus super compensation is about 3500 yuan to find (did not say which, about the premium)",0.647136033,0.2888888888888889,0.14444444444444446,176.64801991150443,26.0
3002,2017/2/14,等候期唔同。自願醫保是即時。,Waiting time does not follow. It is timely to be willing to take care of it.,0.589277983,0.75,0.25,178.60921089191444,16.0
3003,2017/2/14,挽你老母 ,Talk about your mother,0.264342934,0.0,0.0,170.1989473684211,4.0
3004,2017/2/14,認同既請廣傳到其他平台，記得順便幫我將17號改番13號🙏🏻🙏🏻🙏🏻,"If you agree, please spread it to other cheap stations. Please help me change the number 17 to the number 13 🙏 🏻 🙏 🏻 🙏 🏻",0.761309564,0.5375,0.1375,188.19940623453732,27.0
3005,2017/2/14,   驚TG 驚到,Afraid of TG,0.19944991199999998,0.9,-0.6,180.44000000000003,3.0
3006,2017/2/14,咁原諒佢先 大家睇定d,"If you forgive him, you will see D",0.502656996,0.0,0.0,173.31913105413105,8.0
3007,2017/2/14,DLLM 又話今年唔撚慶祝嘅,DLLM says it's not to be celebrated this year,0.644106984,0.75,0.35,184.69743243243244,9.0
3008,2017/2/14,6000是年繳?幾歲啊,Is 6000 paid annually? How old are you,0.830581784,0.2,0.1,172.0127419354839,8.0
3009,2017/2/14,年費,Annual fee,0.8385130759999999,0.0,0.0,187.02000000000004,2.0
3010,2017/2/14,係呀醫保大約6000，危疾大約6000，，35歲,"It's about 6000 for health care, about 6000 for critical illness, 35 years old",0.344584405,0.5,0.05,182.67007196029775,14.0
3011,2017/2/14,哈哈 凈是危疾的話好似唔洗6K,"Ha ha, it seems that if you are in critical condition, you will not wash 6K",0.42833542799999996,0.8,0.0,172.30555747126442,16.0
3012,2017/2/14,直接搵個A記agent問下啦，仲清楚， 除咗保費，都要理解保障架。或者先上10life比較下。,"Find a direct a record agent asked, but also clear, in addition to the premium, also want to understand the protection. Or just on 10 life comparison.",0.33748096200000005,0.39166666666666666,0.1,180.97857447817842,27.0
3013,2017/2/14,"請師兄自重~以回應主題為討論中心.....我唔介意任何人士以事實作討論~ 但請唔好作挑釁性留言~ 睇完今日一d報紙報導 , 我發覺AIA 員工可能去度假都仲得 ! 洗乜驚~ 希望大家保持一點社會道德 !!!  AIG獲美政府相救 主管赴海灘奢華度假  (法新社)10月8日 星期三 11:50   （法新社華盛頓 七日電） 美國 議員今天表示，保險業巨擘美國國際集團（AIG）獲政府破天荒八百五十億美元 援助後，沒隔幾天，主管們紛紛前往消費昂貴的加州海灘放鬆心情。  民主黨 議員華克斯曼告訴眾議院政府改革暨監督委員會：「納稅人挽救AIG不到一週，就看到公司主管在國內一個最高級度假勝地飲酒用餐。」  美國聯邦準備理事會九月十六日介入，注資讓AIG免於立即倒閉，美國政府則接受AIG七成九九股份為回饋。  眾議院就華爾街紓困案危機舉行聽證會的第二天，華克斯曼告訴政府改革暨監督委員會，從收據可以看出，AIG主管在這個太平洋度假勝地花費超過四十四萬美元。  他說，這些支出包括每晚要價約在四百二十五到一千兩百美元之間、總額近二十萬美元的旅館費用，十五萬美元以上的餐點費，以及兩萬三千美元的SPA費用。  華克斯曼表示：「美國老百姓手頭困難，快要失業、失去房子或是快負擔不起健保，我們要問問，這種事合不合理。」","Well, I don't mind anyone talking about facts in the world, but please don't leave provocative messages. After reading today's newspaper report, I find that AIA employees may not be able to go on holiday! Wash what fear ~ hope everyone to maintain a little social morality!!! AIG's dream government rescue director goes to beach luxury holiday (Agence France Presse) Wednesday, October 8, 11:50 (Agence France Presse, Washington, 7 days) American communities said today that after the insurance giant American International Group (AIG) received the unprecedented government aid of $8503040, executives went to the expensive California beach to relax in a few days Community warkesman told the house of Representatives government reform and oversight committee: ""taxpayers have been bailing out AIG for less than a week, and they can't see their executives drinking at one of the country's top resorts."" the Federal Reserve Board intervened on September 16, injecting capital to prevent AIG from going bankrupt immediately. The U.S. government accepted AIG's entire 99 shares as a reward. The day after the House hearing on the Wall Street bail-out crisis, Waxman told the government reform and oversight committee that receipts showed that AIG executives spent more than $440000 on the Pacific Resort. He said the expenses included hotel expenses, which cost between $425 and $1200 per night, with a total of nearly $200000, meals over $150000, and Spa expenses of $23000. ""We have to ask questions about whether the American people are in trouble, are about to lose their jobs, lose their homes, or can't afford health insurance,"" said Mr. Waxman",0.716935933,0.3701754385964912,0.054523026315789466,186.1501598717242,261.0
3014,2017/2/14,好同意你既講法~  aia 大機會都會轉手~ 我之前既post 都有提及過~  另外好多謝個位人兄既讚賞~ 不過小弟無意有心吹棒~ 只係從正面思維去諗呢一樣野~,I agree with you very much ~ AIA big opportunities will change ~ I have mentioned it in my previous posts ~ I am very grateful for the praise of a brother ~ but I don't like to boast about others ~ I just think about it from a positive perspective~,0.89029938,0.2744242424242424,0.10412121212121213,180.60876341953568,51.0
3015,2017/2/14,"除咗自重外,我都希望你識尊重人  請睇番熊仔 10# 所講嘅嘢(唔該真係睇真啲),有邊度係抬舉aia,有邊處HARD SELL 嘢  熊仔有叫人幫襯aia嗎 you're too simple, sometime naive  熊仔在 10# 所講係一種態度,apply喺任何一間萬一有事嘅公司嘅agent都應有的態度 你可以質疑他的說法,但冇理由干涉我對他所提出的表示欣賞  表達對別人欣賞的感受都唔啱？  你呢啲行為,唔該想一想顯露出你自己啲乜嘢心理狀況","Besides Zhong, I also hope you won't respect people. Please take a look at what Xiaoxiong said (please see clearly), where is AIA and what is hard sell? Do you're too simple, some time naive what bear said is a kind of attitude, which should be adopted by the agent of any company in case of any accident, But there's no reason to interfere. I appreciate what he put forward. It's not suitable for me to express my appreciation for others. Please think about what kind of psychological state you have revealed yourself",0.89029938,0.6165178571428571,0.05416666666666666,180.4781220657277,93.0
3016,2017/2/14,我係呢個post 入左講左~  AIG獲美政府相救 主管赴海灘奢華度假 一事  另外多謝大家對我既欣賞~ 當然你問我既話~ 邊間公司最好~ 邊個計劃最幫到客人~  我當然會係講我公司啦~ 但問題唔在於係呢方面~  我提出觀點就係上面所講既~ agent 應有既態度~ ~ 正確d 來講係正面思維~ 我並唔係覺得aia 好~  不過以事論事~ aia 真係冇問題~ 咁點解佢冇問題我要令到佢地致死方休呢?,"I'm the one who said that ~ AIG was rescued by the dream government, and the director went to the beach for a luxurious holiday. Thank you for your appreciation. Of course, if you ask me, which company is the best? Who plans to help the guests most? I will say my company, but the problem is not in this respect. I put forward the view that the attitude of the agent should be correct It can be said that it is positive thinking ~ I don't think AIA is very ~ but judging things by things ~ AIA is really no problem ~ then why does he have no problem? I want to make them die?",0.855775177,0.3690909090909091,0.3654545454545454,183.41490596238498,117.0
3017,2017/2/14,係咪都唔會去,Won't you go,0.604188681,0.0,0.0,158.9215,3.0
3018,2017/2/14,"本人並不是該行業的人 但昨天睇新聞, AIA高層出黎講, 你地D AGENT仍然好齊心  其實, 以一個客戶身份來看, 我會有一個疑問 就係......AIA 雖然現在穩定下來, 但長遠來看, 咁既時勢, AIA AGENT會否考慮過轉公司?????  如果轉公司的話, 咁本來跟你啲客會點呢???? (呢個係客都會關心的事)  (如果你有轉公司的經驗, 你都可以分享下!!!!!!!!不論是否AIA AGENT!)","I'm not a person in this industry, but yesterday when I watched the news, the senior management of AIA came out and said that you still have a good heart when you click agent. In fact, as a customer, I will have a question that... Although AIA is stable now, in the long run, will AIA agent consider changing companies????? If you change the company, how about your guests???? If you have the experience of transferring to a company, you can share it!!!!!!!! Whether or not AIA agent!)",0.695938587,0.5,0.16373548507690427,181.63111623692237,88.0
3019,2017/2/14,聽過藍屍保險狗約埋個客一齊去撐警集會 ,I heard of the blue body insurance dog and asked a guest to support the police rally,0.7264550329999999,0.1,0.0,180.9376470588236,17.0
3020,2017/2/14,叫班藍絲黑警去懲罰AIA囉 ,The banlance black police were sent to punish AIA,0.75437218,0.43333333333333335,-0.16666666666666666,189.3126829268293,9.0
3021,2017/2/14,其實母公司雖然出事，而且情況看似穩定下來，但係債就始終要還， 414雖然猛派定心丸，又話就算賣掉股份都會保住個控股權，事態發展 成點，我地都唔知，只可以肯定，日後ge 414 肯定唔會係之前 ge 414， 事關股權有變，引入策略性投資者，呢D策略性投資者肯定唔會就咁彼錢 入來，就乜都唔理嘛，佢地唔係散戶 WOR，再加上 414 母公司唔惦在 先，議價能力一定大不如前，變就變硬咖啦，希望越變越好啦。,"In fact, although the parent company is unexpected, and the situation seems to be stable, the debt must always be paid. Although the fierce faction of 414 is still xinwan, they say that even if they sell and throw shares, they will keep their controlling shares. As the situation develops, we don't know, but we can only be sure that the day after tomorrow's Ge 414 will not be the Ge 414 before, Due to the change of equity, the introduction of strategic investors, these strategic investors will certainly not be so money in, ignore everything? They do not retail investors, plus 414 parents company is not the first, bargaining power must be much worse than before, become hard, hope to become better.",0.8685969109999999,0.6455908289241622,0.04735449735449735,185.04592852417443,123.0
3022,2017/2/14,不如問下以前係 鵬利 > 盈科 > 富通 鷹星 > 蘇黎世 加怡 > 萬誠 > 國衛 AGENT la,"In the past, it was Peng sharp > Yingke > Futong Yingxing > Zurich Jiayi > Wancheng > Guowei agent la",0.75922972,0.5,-0.1875,182.2071851851852,21.0
3023,2017/2/14,fc左先啦,FC left first,0.302000046,0.16666666666666666,0.125,198.1290909090909,3.0
3024,2017/2/14,一張圖 加幾隻字就引到d 傻仔話裝修，勁,"A picture with a few words leads to D, fool said decoration, great",0.794667125,0.425,0.30000000000000004,179.8268233618234,13.0
3025,2017/2/15,佢仆街喇,He died,0.9686639309999999,0.0,0.0,191.72000000000003,2.0
3026,2017/2/15,唔係又炒晒車 ,It's not that they fired the car again,0.946365297,0.0,0.0,183.2927419354839,8.0
3027,2017/2/15,成班都係離地撚黎,A lot of people are coming here and there,0.735572755,0.0,0.0,187.87454545454548,9.0
3028,2017/2/15,無敵風火輪,Invincible wind fire wheel,0.940900445,0.0,0.0,191.1069565217392,4.0
3029,2017/2/15,影響佢好多方法既,The technology that affects her many methods,0.972750604,0.5,0.5,188.00947368421055,7.0
3030,2017/2/15,我保證有收獲,I promise to get something,0.656026244,0.0,0.0,186.59272727272733,5.0
3031,2017/2/15,arm! 佢地穿白衣,arm！ They are dressed in white,0.8230627779999999,0.0,0.0,188.2356,6.0
3032,2017/2/15,有無證據先  ,Is there any evidence,0.9499346609999999,0.0,0.0,191.72000000000003,4.0
3033,2017/2/15,嘉年華 Camp fire   ,Carnival camp fire,0.586292446,0.0,0.0,179.38250000000005,3.0
3034,2017/2/15,有個鬼婆日日捉手機,There's a foreign woman who gets off her cell phone day and night,0.572953582,0.125,-0.125,186.3160740203193,13.0
3035,2017/2/15,佢地好多大陸客架,They have many mainland guests,0.647286713,0.5,0.5,179.78923076923076,5.0
3036,2017/2/15,摩牙,Molars,0.562757075,0.0,0.0,177.62000000000003,1.0
3037,2017/2/15,利申: 見到d人無證無據就狂share see生活都覺得好on9 但呢篇都好打手feel ,Kuaishen: I'm crazy when I see people d without evidence. I feel very happy with my life. But do you feel like a thug in this article,0.762539208,0.95,0.2,182.85988567280648,27.0
3038,2017/2/15,聖誕節記住 不消費呀,Remember not to spend at Christmas,0.058965109,0.0,0.0,191.2337931034483,6.0
3039,2017/2/15,總結 大家都係唔好去 說好的攬炒呢,"To sum up, everyone is not going to say that it is good to hold the stir fry",0.641429365,0.6000000000000001,0.7,175.20616890707188,18.0
3040,2017/2/15,雖然話係手足，不過無可否認係大把傻鳩 由頭到尾都係得一個fb page講 ,"Although it is said that they are brothers, it is undeniable that many silly doves have only one FB page from the beginning to the end",0.042832192000000005,0.7916666666666666,0.0,182.3293119266055,26.0
3041,2017/2/15,真係當人傻   ,When others are stupid,0.8688347940000001,1.0,-0.7999999999999999,188.00947368421055,4.0
3042,2017/2/15,點得罪？講黎聽下,How to offend? Let's hear it,0.028147306,0.0,0.0,185.76540372670812,6.0
3043,2017/2/15,第一日返成日玩電話 ,"On the first day, I played on the phone all day",0.48970749999999996,0.3333333333333333,0.25,182.34743243243244,11.0
3044,2017/2/15,咁著灰衫都可以入去維修檢查,You can go in for maintenance and inspection if you wear gray clothes,0.19135138399999999,0.0,0.0,174.65157894736842,13.0
3045,2017/2/15,和你擲,Throw it with you,0.9787324070000001,0.0,0.0,169.56285714285718,4.0
3046,2017/2/15,新年一日更都唔俾🤣,I won't give you a new year's day 🤣,0.460026503,0.4545454545454545,0.13636363636363635,170.68277777777774,9.0
3047,2017/2/15,仲返？,Come back?,0.012274606,0.0,0.0,184.78277777777774,2.0
3048,2017/2/15,HR 3條死仆街,HR 3 bastards,0.094462484,0.0,0.0,190.43818181818185,3.0
3049,2017/2/15,仲有冇 ,Zhong Youhao,0.019869767,0.0,0.0,167.36545454545455,2.0
3050,2017/2/15,Game 以外都好hea 好抵返,"Outside the game, it's very hea",0.021917246,0.25,-0.06666666666666668,184.74807692307687,6.0
3051,2017/2/15,以為自己大偵探好撚醒  ,Thought he was a big detective,0.09431868,0.1,0.0,185.516,6.0
3052,2017/2/15,香港人    ,Hong Kong citizen,0.09431868,0.0,0.0,183.26,3.0
3053,2017/2/15,其實唔駛搞咁多 同差佬講入邊有黃絲 自然會放TG 唔駛自己做野 ,"In fact, you don't have to do so much work. If you tell the police that there is yellow silk in it, you will naturally put TG out of your own work",0.982125461,0.4,0.225,175.3688178613396,32.0
3054,2017/2/15,我個人對無事實既指控特別反感 即使件事對我地立場有利 我都會想澄清返 因為我唔想自己變成對家咁既人,"I'm particularly disgusted with accusations that there are no facts. Even if there is a sharp point in our position, I would like to clarify it, because I don't want to be the person I am now",0.09790038300000001,0.875,-0.5625,179.9087419354839,37.0
3055,2017/2/15,我睇完覺得AIA歐陸嘉年華大會有古怪,"After watching it, I thought that the AIA European Carnival had some patterns",0.280491024,0.0,0.0,186.00749038461535,13.0
3056,2017/2/15,只可以講一句佢哋唔配有民主 ,It can only be said that they do not deserve democracy,0.272743583,1.0,0.0,182.7472727272728,11.0
